INST CODE,INSTITUTE NAME,PLACE,DIST,COED,TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS GEN OU,EWS GIRLS OU,TUITION FEE,AFFILIATED
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,21503,21503,40067,40067,36034,38076,53401,53401,35051,35051,45013,45013,60188,77114,41584,51370,28847,42429,100000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),36611,36611,63481,110256,47344,97288,36611,58575,54188,63192,66147,66147,94994,94994,78196,92888,36611,36611,100000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),28521,28521,76142,76142,87111,89262,28521,90952,89088,113899,106904,106904,118531,121032,110863,110863,46764,46764,100000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,34724,38388,103087,114970,112212,112212,73562,76516,73991,91553,104740,104740,113633,120114,89961,118443,81993,81993,100000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,121180,121180,121180,121180,121180,121180,121180,121180,121180,121180,121180,121180,121180,121180,121180,121180,121180,121180,100000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,INF,INFORMATION TECHNOLOGY,31927,31927,63820,114203,68980,68980,35527,35527,67838,79536,98202,98202,101991,118751,81244,112451,39490,44627,100000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,52605,73083,110914,110914,119893,119893,52605,73083,121347,121347,52605,73083,120962,120962,97921,97921,52605,73083,100000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CIV,CIVIL ENGINEERING,121250,121250,121250,121250,121250,121250,121250,121250,121250,121250,121250,121250,121250,121250,121250,121250,121250,121250,80000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),42445,42445,70965,70965,65141,65141,95041,95041,45471,45471,80559,80559,85599,117778,42445,116265,45025,45025,80000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),41938,43335,108302,113209,80562,80562,41938,43335,62540,70653,113741,113741,118330,119276,98503,98503,46389,48856,80000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,26559,26559,51301,55757,40964,52020,84364,84364,38482,39456,56414,56414,64923,68913,53339,60919,28065,45481,80000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,40601,48495,66744,66744,86657,90426,40601,48495,71085,102062,64057,85163,116798,116798,98243,98243,51527,51527,80000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),38595,43346,85127,101855,56220,113731,56785,90591,72410,72410,96747,96747,117585,117728,105060,105060,41895,47508,80000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,44353,44353,106906,106906,109264,113954,113191,113191,106011,114120,92310,109055,116694,121012,112023,112023,75340,78957,80000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,120941,120941,120941,120941,120941,120941,120941,120941,120941,120941,120941,120941,120941,120941,120941,120941,120941,120941,80000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,INF,INFORMATION TECHNOLOGY,34095,34095,90559,90559,51335,75242,60279,62126,69831,69831,86610,95869,83486,120501,74264,74264,38829,63475,80000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,MEC,MECHANICAL ENGINEERING,24450,108989,102824,108989,104867,108989,24450,108989,108419,108989,99530,108989,118768,118768,24450,108989,57322,108989,80000,JNTUH
MLTM,MALLA REDDY INSTITUTE OF TECHNOLOGY,MAISAMMAGUDA,MDL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,42766,49435,96424,97184,101262,101262,96980,96980,89161,98025,114933,114933,113028,115285,121226,121226,97967,97967,60000,JNTUH
MNRP,M N R COLLEGE OF PHARMACY,SANGAREDDY,SRD,COED,PVT,2004,PHM,B. PHARMACY (M.P.C. STREAM),36118,36118,36118,36118,36118,36118,36118,36118,36118,36118,36118,36118,36118,36118,36118,36118,36118,36118,65000,OU
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,82970,82970,82970,112795,110628,110628,82970,82970,83371,83371,82970,96347,120758,120939,97919,97919,82970,82970,57000,JNTUH
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,72558,72558,72558,72558,99528,108771,72558,72558,108439,108439,72558,72558,118253,119805,94798,94798,72558,72558,57000,JNTUH
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,121351,121351,121351,121351,121351,121351,121351,121351,121351,121351,121351,121351,121351,121351,121351,121351,121351,121351,57000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,CIV,CIVIL ENGINEERING,84272,84272,84272,84272,84272,102831,84272,84272,84272,84272,84272,84272,119345,119345,119992,119992,84272,84272,60000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,61309,61309,99386,99386,62369,62369,80576,80576,73701,73701,82267,95896,105320,105320,112418,117895,92969,92969,60000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),59463,59463,93442,93442,86006,98909,59463,59463,109180,109180,59463,59463,115942,115942,120612,120612,105907,105907,60000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,66703,66703,87135,91153,115149,115149,66703,66703,108609,108609,111739,112927,114503,117596,115003,115003,111423,113838,60000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,78790,78790,111403,111403,78790,78790,78790,78790,110940,110940,110784,110784,113960,120805,78790,110171,78790,78790,60000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,71433,71433,111518,111518,71433,101633,71433,71433,97834,97834,71433,71433,89698,89698,71433,71433,71433,71433,60000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,MIN,MINING ENGINEERING,93694,93694,93694,93694,93694,93694,93694,93694,93694,93694,93694,93694,93694,93694,93694,93694,93694,93694,60000,JNTUH
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,59633,71710,105329,105329,82647,89345,59633,71710,109953,110090,115055,115055,113377,113377,92973,106850,109689,109689,60000,JNTUH
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),70490,70490,115150,115150,114404,114404,70490,70490,107594,107594,90461,90461,120801,121375,121090,121090,75657,84010,60000,JNTUH
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,27472,30685,114980,114980,112099,114043,27472,99205,93871,93871,107483,107483,116342,119330,116585,116585,61648,101792,60000,JNTUH
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),79093,107603,109711,109711,98903,107603,93027,107603,110264,110264,96920,107603,120321,121140,120990,120990,112928,112928,60000,JNTUH
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,49081,49081,117531,117531,118656,118656,56074,56074,96886,96886,91892,93692,119249,120679,93719,93719,89375,104960,60000,JNTUH
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,INF,INFORMATION TECHNOLOGY,119231,119231,119231,119231,119231,119231,119231,119231,119231,119231,119231,119231,119231,119231,119231,119231,119231,119231,60000,JNTUH
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,MEC,MECHANICAL ENGINEERING,55614,55614,55614,55614,55614,55614,55614,55614,55614,55614,55614,55614,55614,55614,55614,55614,55614,55614,60000,JNTUH
MRCP,MALLA REDDY COLLEGE OF PHARMACY,MAISAMMAGUDA,MDL,COED,PVT,2004,PHM,B. PHARMACY (M.P.C. STREAM),109426,109426,109426,109426,109426,109426,109426,109426,109426,109426,109426,109426,109426,109426,109426,109426,109426,109426,60000,OU
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),NA,30149,NA,89395,NA,53035,NA,39298,NA,47193,NA,81502,NA,119361,NA,93568,NA,39415,87000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),NA,23550,NA,57092,NA,43494,NA,23550,NA,44161,NA,67088,NA,116117,NA,100384,NA,27664,87000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,17927,NA,44803,NA,33164,NA,98509,NA,29299,NA,45093,NA,59006,NA,108976,NA,24197,87000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),NA,20674,NA,54196,NA,31423,NA,20674,NA,34042,NA,73745,NA,101312,NA,52221,NA,25142,87000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),NA,42190,NA,83876,NA,68364,NA,42190,NA,56509,NA,78729,NA,120821,NA,48794,NA,44819,87000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,50050,NA,109811,NA,92990,NA,70679,NA,86522,NA,110619,NA,121354,NA,120089,NA,71826,87000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,100554,NA,110911,NA,110829,NA,100554,NA,114873,NA,100554,NA,100554,NA,120788,NA,100554,87000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,INF,INFORMATION TECHNOLOGY,NA,39208,NA,113698,NA,94592,NA,39208,NA,50372,NA,101971,NA,121082,NA,120895,NA,39208,87000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,28028,39501,67045,73331,68035,88911,28028,39501,53904,59512,65014,65014,115306,116160,76817,95043,43738,43738,103000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CIV,CIVIL ENGINEERING,44293,44293,119138,119138,119255,119255,44293,44293,93102,107197,104447,104447,96935,117298,120112,120112,93624,93624,103000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),31787,46702,68769,69668,63216,92882,63396,63396,60170,60170,66137,68106,98096,119772,76479,118912,35988,46702,103000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),26096,35397,62838,81436,49896,60299,26096,35397,56486,56486,62617,88273,82302,113438,68714,108033,30879,36974,103000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,16996,16996,34446,55259,27420,31831,29711,55188,28143,31509,31179,55493,45902,69022,34751,50481,21184,23862,103000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),26366,26366,52961,80508,37178,41225,66216,66216,44658,44658,56662,70079,88635,94847,57588,104301,26366,26366,103000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),19890,19890,77836,80716,58062,78035,72963,72963,68393,79177,52937,52937,117718,118263,83084,84419,35220,57127,103000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,29686,34338,99529,99529,92311,95321,61188,61188,60158,95218,85217,85217,89981,116592,48841,110913,42205,71939,103000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,54835,54835,121123,121123,100571,100571,54835,54835,81862,81862,54835,54835,119988,119988,120524,120524,59098,82546,103000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,17537,17537,58205,60192,40631,48195,17537,17537,34242,35469,45179,45179,57145,96948,44112,101906,29536,39995,103000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,120827,120827,120827,120827,120827,120827,120827,120827,120827,120827,120827,120827,120827,120827,120827,120827,120827,120827,103000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,MIN,MINING ENGINEERING,39243,118470,39243,118470,121054,121054,39243,118470,39243,118470,39243,118470,117076,118470,94103,118511,39243,118470,103000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,CIV,CIVIL ENGINEERING,68504,68504,68504,68504,68504,68504,68504,68504,68504,68504,68504,68504,68504,68504,68504,68504,68504,68504,60000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),46885,75772,84319,84319,95022,95022,46885,75772,81984,84715,112538,112538,119426,119666,79359,79359,100711,100711,60000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),32326,32326,114556,114556,114474,114746,51363,51363,85221,85221,32326,32326,119569,119882,113785,113785,76244,76244,60000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,27389,27389,104121,109721,90320,90320,27389,27389,65047,68475,68912,88938,111136,117980,66078,66078,46479,72350,60000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),55643,55643,93434,111853,92231,109677,55643,98702,81280,81280,113497,113497,101467,101467,83070,104479,74375,94291,60000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),47979,59870,47979,90415,47979,111482,47979,59870,47979,86640,47979,59870,81837,81837,82720,82720,47979,100291,60000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,120711,120711,120711,120711,120711,120711,120711,120711,120711,120711,120711,120711,120711,120711,120711,120711,120711,120711,60000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,103493,103493,103493,103493,103493,103493,103493,103493,103493,103493,103493,103493,103493,103493,103493,103493,103493,103493,60000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,INF,INFORMATION TECHNOLOGY,119164,119164,119164,119164,119164,119164,119164,119164,119164,119164,119164,119164,119164,119164,119164,119164,119164,119164,60000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,64179,64179,64179,64179,64179,64179,64179,64179,64179,64179,64179,64179,64179,64179,64179,64179,64179,64179,60000,JNTUH
MRET,MALLAREDDY INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),46887,64807,97843,97843,81704,113809,46887,64807,76714,80775,101668,101668,119301,119301,117839,119473,65484,69094,60000,JNTUH
MRET,MALLAREDDY INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,35648,36920,72340,83355,54958,72583,68297,111511,45620,56302,92100,92100,94470,98727,101009,101009,49662,49708,60000,JNTUH
MRET,MALLAREDDY INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),48022,50720,107642,113990,75985,111334,48022,50720,69779,69779,111585,111585,118882,118882,115959,115959,64017,64017,60000,JNTUH
MRET,MALLAREDDY INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,86107,87554,106666,106666,101388,101388,86107,87554,100311,111195,108016,108016,108734,119657,119434,121272,86107,87554,60000,JNTUH
MRET,MALLAREDDY INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,INF,INFORMATION TECHNOLOGY,41428,46632,84592,109216,95886,95886,67693,67693,77165,85459,113428,113428,119860,121120,117956,117956,55043,55043,60000,JNTUH
MREW,MALLA REDDY COLLEGE OF ENGINEERING FOR WOMEN,MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,41960,NA,109090,NA,78212,NA,80681,NA,62031,NA,96803,NA,120302,NA,121239,NA,58322,60000,JNTUH
MREW,MALLA REDDY COLLEGE OF ENGINEERING FOR WOMEN,MAISAMMAGUDA,MDL,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,71556,NA,111996,NA,113374,NA,71556,NA,114540,NA,112178,NA,118624,NA,101290,NA,92632,60000,JNTUH
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,COED,PVT,2005,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),55664,55664,93974,93974,109451,109451,55664,55664,76753,101885,91483,91483,118168,118830,118459,118459,55664,55664,65000,JNTUH
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),121464,121464,121464,121464,121464,121464,121464,121464,121464,121464,121464,121464,121464,121464,121464,121464,121464,121464,65000,JNTUH
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,41936,41936,114906,114906,70882,94554,68598,68598,62597,62597,109796,109796,100476,120626,91093,91093,54796,89758,65000,JNTUH
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,COED,PVT,2005,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),71828,71828,114922,114922,114562,114562,71828,71828,99068,105523,86215,86215,117583,119493,121186,121186,77560,114065,65000,JNTUH
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,78870,78870,113843,113843,118606,118606,78870,78870,101686,101686,93381,93381,86083,86083,118367,118367,100419,105727,65000,JNTUH
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,COED,PVT,2005,INF,INFORMATION TECHNOLOGY,77616,77616,98781,114681,111489,111489,77616,114809,102784,102784,77616,90490,119148,119148,101110,101110,82184,82184,65000,JNTUH
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,37530,41424,98948,98948,73210,73210,37530,41424,52699,74666,81774,81774,120863,121130,120119,120119,37622,54864,80000,JNTUH
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,36214,36214,115094,115094,89947,101469,36214,42615,52295,57958,81352,81352,117987,118066,88648,88648,42464,52676,80000,JNTUH
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,CIV,CIVIL ENGINEERING,91042,91042,109198,109198,91042,91042,91042,91042,94250,94250,91042,91042,93054,93054,114568,114568,91042,91042,80000,JNTUH
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,23259,23478,50268,51037,44394,44394,90813,90813,46826,56064,48810,110734,82455,109804,43401,120456,31294,31294,80000,JNTUH
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,CSG,COMPUTER SCIENCE & DESIGN,49848,49848,111188,111188,111766,111766,49848,49848,109465,109465,96650,96650,75931,75931,120287,120287,66001,66001,80000,JNTUH
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),23552,24501,48411,48411,51774,52851,23552,57574,35124,56480,80012,80012,93321,93321,47876,47876,31916,31916,80000,JNTUH
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,52382,63919,112394,113927,111613,111613,63199,63919,99500,113689,111514,111514,120752,121459,120580,121319,82405,82405,80000,JNTUH
